country	code	year	arrivals	rec_exports	rec_cusd	rec_ptransi	rec_traveli	transport	travel	comserexp	gni_pc	inflation	gdp_deflator
Angola	AGO	YR2000	51000.000000000000	0.415242324429	34000000.000000000000	16000000.000000000000	18000000.000000000000	6.027387009877	.	267280000.000000000000	410.000000000000	418.232953854059	4606.828453570650
Angola	AGO	YR2001	67000.000000000000	0.519532954718	35000000.000000000000	13000000.000000000000	22000000.000000000000	6.646913580247	.	202500000.000000000000	450.000000000000	108.480893660369	9604.357129404260
Angola	AGO	YR2002	91000.000000000000	0.597562212405	51000000.000000000000	14000000.000000000000	37000000.000000000000	8.110352811142	17.867188730130	206787120.000000000000	600.000000000000	120.507255671488	21178.304330938200
Angola	AGO	YR2003	107000.000000000000	0.648865158701	63000000.000000000000	14000000.000000000000	49000000.000000000000	7.862692145537	24.378217145945	201082539.000000000000	680.000000000000	102.538107661816	42894.136826742700
Angola	AGO	YR2004	194000.000000000000	0.594298944323	82000000.000000000000	16000000.000000000000	66000000.000000000000	5.480866567401	20.382967690634	322767646.000000000000	910.000000000000	42.705463470533	61212.276760287800
Angola	AGO	YR2005	210000.000000000000	0.424108351188	103000000.000000000000	15000000.000000000000	88000000.000000000000	10.221190162664	49.905283416716	176834984.110000000000	1320.000000000000	33.990877129891	82018.866542285800
Angola	AGO	YR2006	121000.000000000000	0.272892458912	91000000.000000000000	16000000.000000000000	75000000.000000000000	1.360942510041	5.046556958447	1484233231.820000000000	1910.000000000000	14.663476159415	94045.683483936300
Angola	AGO	YR2007	195000.000000000000	0.527882676571	236000000.000000000000	11000000.000000000000	225000000.000000000000	5.389464885961	72.397689144644	310709956.820000000000	2590.000000000000	4.125083751600	97925.146692413100
Angola	AGO	YR2008	.	.	.	.	.	.	.	.	3450.000000000000	19.890252016039	117402.705156610000
Antigua and Barbuda	ATG	YR1960	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1961	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1962	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1963	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1964	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1965	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1966	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1967	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1968	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1969	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1970	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1971	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1972	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1973	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1974	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1975	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1976	.	.	.	.	.	.	.	.	.	.	.
Antigua and Barbuda	ATG	YR1977	.	.	.	.	.	.	100.000000000000	24700000.000000000000	.	.	37.028820236367
Antigua and Barbuda	ATG	YR1978	.	.	.	.	.	.	100.000000000000	29500000.000000000000	.	8.624839141550	40.222496417768
Antigua and Barbuda	ATG	YR1979	.	.	.	.	.	.	99.476439790576	38200000.000000000000	1090.000000000000	14.794930965416	46.173386995344
Antigua and Barbuda	ATG	YR1980	.	.	.	.	.	.	95.964125560538	44600000.000000000000	1340.000000000000	9.881084936469	50.735818582398
Antigua and Barbuda	ATG	YR1981	.	.	.	.	.	.	96.000000000000	52500000.000000000000	1570.000000000000	8.642933285222	55.120881534186
Antigua and Barbuda	ATG	YR1982	.	.	.	.	.	.	95.551257253385	51700000.000000000000	1730.000000000000	10.652560042672	60.992666535665
Antigua and Barbuda	ATG	YR1983	.	.	.	.	.	.	94.108280254777	62800000.000000000000	2020.000000000000	6.138670005512	64.736805061852
Antigua and Barbuda	ATG	YR1984	.	.	.	.	.	.	98.183194549584	132100000.000000000000	2410.000000000000	3.145482721954	66.773090079818
Antigua and Barbuda	ATG	YR1985	.	.	.	.	.	.	98.336660013307	150300000.000000000000	2770.000000000000	7.731961646087	71.935959794696
Antigua and Barbuda	ATG	YR1986	.	.	.	.	.	17.873761309780	74.170616113744	171925925.925926000000	2920.000000000000	8.067865672315	77.739656401023
Antigua and Barbuda	ATG	YR1987	.	.	.	.	.	17.144938908194	75.563277659455	198244444.444444000000	3520.000000000000	7.609987928930	83.655634869133
Antigua and Barbuda	ATG	YR1988	.	.	.	.	.	15.828892182523	77.641827756930	234896296.296296000000	4390.000000000000	12.148814351453	93.818802643913
Antigua and Barbuda	ATG	YR1989	.	.	.	.	.	15.397509921630	78.358668710690	258507407.407408000000	4940.000000000000	4.230264792551	97.787586420951
Antigua and Barbuda	ATG	YR1990	.	.	.	.	.	15.804963601855	75.066669870024	308318518.518518000000	5430.000000000000	2.262468744781	100.000000000000
Antigua and Barbuda	ATG	YR1991	.	.	.	.	.	19.883882788241	73.257349529463	311307407.407407000000	5920.000000000000	2.714202165168	102.714202165168
Antigua and Barbuda	ATG	YR1992	.	.	.	.	.	18.341024198087	73.805289814294	329074074.074074000000	6110.000000000000	2.390414899073	105.169497757188
Antigua and Barbuda	ATG	YR1993	.	.	.	.	.	17.519753343446	74.091147924536	373588888.888889000000	6730.000000000000	2.224074664177	107.508545911248
Antigua and Barbuda	ATG	YR1994	.	.	.	.	.	16.954407121932	75.114005897020	390655555.555556000000	7220.000000000000	3.020838952684	110.756205943599
Antigua and Barbuda	ATG	YR1995	220000.000000000000	61.502849659701	247000000.000000000000	.	247000000.000000000000	19.235516962500	70.883880304772	348044444.444444000000	6950.000000000000	3.126899248606	114.219440915034
Antigua and Barbuda	ATG	YR1996	228000.000000000000	64.095840119248	258000000.000000000000	.	258000000.000000000000	18.384347152267	71.009808519750	363251851.851851000000	7180.000000000000	2.575015830367	117.160609599953
Antigua and Barbuda	ATG	YR1997	240000.000000000000	62.713053940245	278000000.000000000000	.	278000000.000000000000	18.187352981874	69.122272957889	401500000.000000000000	7690.000000000000	2.174710863976	119.708514105223
Antigua and Barbuda	ATG	YR1998	234000.000000000000	60.528010302640	282000000.000000000000	.	282000000.000000000000	15.601443009006	66.407239502808	424011111.111111000000	.	.	.
Antigua and Barbuda	ATG	YR1999	232000.000000000000	61.332552247484	290000000.000000000000	.	290000000.000000000000	14.599949030548	67.846616386363	427401974.074074000000	.	.	123.789451698256
Antigua and Barbuda	ATG	YR2000	207000.000000000000	62.331064924713	291000000.000000000000	.	291000000.000000000000	16.202667693451	71.629391208021	405609933.333333000000	.	.	.
Antigua and Barbuda	ATG	YR2001	215000.000000000000	61.077742718326	272000000.000000000000	.	272000000.000000000000	18.850898916549	69.249333271743	392880370.370371000000	.	.	127.670567813504
Antigua and Barbuda	ATG	YR2002	218000.000000000000	64.038845537816	274000000.000000000000	.	274000000.000000000000	19.585622741646	70.392258772354	388924550.370371000000	.	-0.047467674533	127.609965563901
Antigua and Barbuda	ATG	YR2003	239000.000000000000	64.845524255601	300000000.000000000000	.	300000000.000000000000	18.074990816293	72.647349244992	412703493.333333000000	.	.	.
Antigua and Barbuda	ATG	YR2004	268000.000000000000	63.111792146005	337000000.000000000000	.	337000000.000000000000	16.951203134309	71.702505696947	470441227.777778000000	.	.	.
Antigua and Barbuda	ATG	YR2005	267000.000000000000	56.691999217769	309000000.000000000000	.	309000000.000000000000	18.637221283028	68.146977150362	454090840.740740000000	.	.	131.919205528516
Antigua and Barbuda	ATG	YR2006	273000.000000000000	59.296447947330	327000000.000000000000	.	327000000.000000000000	17.218370753288	70.198701443932	465464007.407408000000	.	-1.516451814595	129.918714342479
Antigua and Barbuda	ATG	YR2007	.	58.206239860839	338000000.000000000000	.	338000000.000000000000	16.927636719092	69.600403025230	485294863.333333000000	12610.000000000000	8.474701475263	140.928937543504
Antigua and Barbuda	ATG	YR2008	.	.	.	.	.	.	.	.	13620.000000000000	3.484776915206	145.839996625865
Argentina	ARG	YR1960	.	.	.	.	.	.	.	.	.	.	0.000000000125
Argentina	ARG	YR1961	.	.	.	.	.	.	.	.	.	20.310697506908	0.000000000150
Argentina	ARG	YR1962	.	.	.	.	.	.	.	.	.	28.871841633319	0.000000000194
Argentina	ARG	YR1963	.	.	.	.	.	.	.	.	.	25.591154330283	0.000000000243
Argentina	ARG	YR1964	.	.	.	.	.	.	.	.	1100.000000000000	28.774617352627	0.000000000313
Argentina	ARG	YR1965	.	.	.	.	.	.	.	.	1200.000000000000	21.232934928761	0.000000000380
Argentina	ARG	YR1966	.	.	.	.	.	.	.	.	1300.000000000000	25.603462419485	0.000000000477
Argentina	ARG	YR1967	.	.	.	.	.	.	.	.	1200.000000000000	29.018262947518	0.000000000615
Argentina	ARG	YR1968	.	.	.	.	.	.	.	.	1160.000000000000	10.275310542496	0.000000000679
Argentina	ARG	YR1969	.	.	.	.	.	.	.	.	1230.000000000000	7.795830054766	0.000000000732
Argentina	ARG	YR1970	.	.	.	.	.	.	.	.	1250.000000000000	6.467874609647	0.000000000779
Argentina	ARG	YR1971	.	.	.	.	.	.	.	.	1390.000000000000	31.271063886809	0.000000001023
Argentina	ARG	YR1972	.	.	.	.	.	.	.	.	1360.000000000000	64.244785950243	0.000000001679
Argentina	ARG	YR1973	.	.	.	.	.	.	.	.	1580.000000000000	65.535287367986	0.000000002780
Argentina	ARG	YR1974	.	.	.	.	.	.	.	.	2010.000000000000	30.630441361712	0.000000003632
Argentina	ARG	YR1975	.	.	.	.	.	.	.	.	2290.000000000000	197.697364498815	0.000000010811
Argentina	ARG	YR1976	.	.	.	.	.	47.531992687386	32.906764168190	547000000.000000000000	2140.000000000000	438.322779813229	0.000000058200
Argentina	ARG	YR1977	.	.	.	.	.	56.645161290323	27.354838709677	775000000.000000000000	2050.000000000000	159.427177687849	0.000000150987
Argentina	ARG	YR1978	.	.	.	.	.	52.491694352160	30.897009966777	903000000.000000000000	2000.000000000000	161.372171992643	0.000000394637
Argentina	ARG	YR1979	.	.	.	.	.	55.855018587361	24.814126394052	1076000000.000000000000	2300.000000000000	147.377044075280	0.000000976242
Argentina	ARG	YR1980	.	.	.	.	.	56.412053258584	24.106517168886	1427000000.000000000000	2530.000000000000	90.840801604412	0.000001863069
Argentina	ARG	YR1981	.	.	.	.	.	55.901015228426	26.205583756345	1576000000.000000000000	2490.000000000000	106.364099000240	0.000003844705
Argentina	ARG	YR1982	.	.	.	.	.	46.860541969597	40.317250495704	1513000000.000000000000	2450.000000000000	207.617681375850	0.000011826994
Argentina	ARG	YR1983	.	.	.	.	.	53.380782918150	32.241992882562	1405000000.000000000000	2840.000000000000	382.349434835889	0.000057047437
Argentina	ARG	YR1984	.	.	.	.	.	57.073844030366	30.365769496204	1449000000.000000000000	2870.000000000000	606.735941195734	0.000403174739
Argentina	ARG	YR1985	.	.	.	.	.	55.472170106316	32.707942464040	1599000000.000000000000	2660.000000000000	625.802140302372	0.002926250884
Argentina	ARG	YR1986	.	.	.	.	.	48.397645519948	36.756049705690	1529000000.000000000000	2890.000000000000	74.461493403076	0.005105180994
Argentina	ARG	YR1987	.	.	.	.	.	50.317735413056	35.528596187175	1731000000.000000000000	3280.000000000000	127.086376406594	0.011593170528
Argentina	ARG	YR1988	.	.	.	.	.	50.950369588173	33.474128827878	1894000000.000000000000	3470.000000000000	388.491338958764	0.056631633939
Argentina	ARG	YR1989	.	.	.	.	.	48.465963566635	37.871524448706	2086000000.000000000000	2710.000000000000	3057.628835673210	1.788216803372
Argentina	ARG	YR1990	.	.	.	.	.	51.060070671378	39.885159010601	2264000000.000000000000	3010.000000000000	2076.793473222130	38.925786662854
Argentina	ARG	YR1991	.	.	.	.	.	54.553817847286	35.970561177553	2174000000.000000000000	3760.000000000000	132.953228142774	90.678876611088
Argentina	ARG	YR1992	.	.	.	.	.	38.913773796193	51.753219484882	2857600000.000000000000	6010.000000000000	11.920760241953	101.488488081993
Argentina	ARG	YR1993	.	.	.	.	.	29.337143558650	57.821760569624	2932460000.000000000000	6990.000000000000	-1.466659949207	99.999997074238
Argentina	ARG	YR1994	.	.	.	.	.	27.642503964922	60.111328793109	3215700000.000000000000	7580.000000000000	2.849322534320	102.849319525193
Argentina	ARG	YR1995	2289000.000000000000	10.205171164332	2550000000.000000000000	328000000.000000000000	2222000000.000000000000	27.403074411645	60.454359951027	3675500000.000000000000	7360.000000000000	3.165191859605	106.104697814464
Argentina	ARG	YR1996	2614000.000000000000	10.457657078443	2975000000.000000000000	354000000.000000000000	2621000000.000000000000	25.507933857359	61.592270769921	4254754642.492890000000	7730.000000000000	-0.052422213309	106.049075383446
Argentina	ARG	YR1997	2764000.000000000000	10.162563807596	3153400000.000000000000	375400000.000000000000	2778000000.000000000000	25.763090603382	62.462451249035	4446671471.355220000000	8140.000000000000	-0.463954028412	105.557056426110
Argentina	ARG	YR1998	3012000.000000000000	10.716008353649	3352800000.000000000000	327800000.000000000000	3025000000.000000000000	24.566264193657	64.335961846731	4701569562.612650000000	8020.000000000000	-1.705205208835	103.757092001639
Argentina	ARG	YR1999	2898000.000000000000	11.328233111375	3175000000.000000000000	277000000.000000000000	2898000000.000000000000	23.968040551658	63.587828174173	4557318724.681700000000	7570.000000000000	-1.836587324864	101.851502401290
Argentina	ARG	YR2000	2909000.000000000000	10.215330758789	3195000000.000000000000	291000000.000000000000	2904000000.000000000000	23.981637345720	60.806392211638	4775320314.834020000000	7470.000000000000	1.037277263318	102.907984878046
Argentina	ARG	YR2001	2620000.000000000000	8.841905141843	2756000000.000000000000	114000000.000000000000	2642000000.000000000000	19.976045406397	59.109225755623	4469353076.831130000000	7000.000000000000	-1.095778846120	101.780340948785
Argentina	ARG	YR2002	2820000.000000000000	5.887600002834	1716000000.000000000000	181000000.000000000000	1535000000.000000000000	22.025324099531	44.776006915170	3428398612.918520000000	4050.000000000000	30.555281544398	132.879610682535
Argentina	ARG	YR2003	2995000.000000000000	6.695952712843	2306000000.000000000000	300000000.000000000000	2006000000.000000000000	21.096352394894	45.382308968882	4419122881.947550000000	3670.000000000000	10.495608050719	146.826133799095
Argentina	ARG	YR2004	3457000.000000000000	6.672712877224	2660000000.000000000000	425000000.000000000000	2235000000.000000000000	21.920859519278	42.959729013417	5202081231.243390000000	3580.000000000000	9.220651190261	160.364459452856
Argentina	ARG	YR2005	3823000.000000000000	6.824576202012	3209000000.000000000000	480000000.000000000000	2729000000.000000000000	19.394867499588	41.862342741281	6519224250.937170000000	4460.000000000000	8.840489895574	174.541463286877
Argentina	ARG	YR2006	4173000.000000000000	7.148708209951	3899000000.000000000000	555000000.000000000000	3344000000.000000000000	17.615740810174	42.489717774531	7871069948.205350000000	5140.000000000000	13.518985894721	198.137699089070
Argentina	ARG	YR2007	4562000.000000000000	7.537762004999	4984000000.000000000000	670000000.000000000000	4314000000.000000000000	16.413698643389	42.250985098415	10210541600.523400000000	6040.000000000000	14.164927663230	226.203760838625
Argentina	ARG	YR2008	.	.	.	.	.	15.163842813997	39.033900032209	11869725691.744600000000	7200.000000000000	19.458710826832	270.220096539633
Armenia	ARM	YR1960	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1961	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1962	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1963	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1964	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1965	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1966	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1967	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1968	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1969	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1970	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1971	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1972	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1973	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1974	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1975	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1976	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1977	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1978	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1979	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1980	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1981	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1982	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1983	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1984	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1985	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1986	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1987	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1988	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1989	.	.	.	.	.	.	.	.	.	.	.
Armenia	ARM	YR1990	.	.	.	.	.	.	.	.	.	.	0.004253695840
Armenia	ARM	YR1991	.	.	.	.	.	.	.	.	.	79.386104295597	0.007630539256
Armenia	ARM	YR1992	.	.	.	.	.	.	.	.	290.000000000000	568.807329969521	0.051033605859
Armenia	ARM	YR1993	.	.	.	.	.	.	.	17280000.000000000000	320.000000000000	1391.166460564790	0.760996014183
Armenia	ARM	YR1994	.	.	.	.	.	29.108748977923	.	12230000.000000000000	400.000000000000	4107.296786097520	32.017360847047
Armenia	ARM	YR1995	12000.000000000000	4.674457429048	14000000.000000000000	13000000.000000000000	1000000.000000000000	53.445692883895	5.243445692884	26700000.000000000000	450.000000000000	161.163917562694	83.617793888331
Armenia	ARM	YR1996	13000.000000000000	4.889311421975	18000000.000000000000	6000000.000000000000	12000000.000000000000	48.156037811210	15.710291572361	75110000.000000000000	520.000000000000	19.591770303755	100.000000000000
Armenia	ARM	YR1997	23000.000000000000	9.992732558140	33000000.000000000000	13000000.000000000000	20000000.000000000000	52.412008281574	20.238095238095	96600000.000000000000	560.000000000000	17.735994507460	117.735994507460
Armenia	ARM	YR1998	32000.000000000000	11.413300670879	41000000.000000000000	17000000.000000000000	24000000.000000000000	44.567702599712	19.950884918283	118090000.000000000000	590.000000000000	10.698497748080	130.331977228520
Armenia	ARM	YR1999	41000.000000000000	12.267696805179	47000000.000000000000	16000000.000000000000	31000000.000000000000	41.038318912237	23.941594561187	129440000.000000000000	610.000000000000	0.053804078496	130.402101147853
Armenia	ARM	YR2000	45000.000000000000	11.637237376422	52000000.000000000000	14000000.000000000000	38000000.000000000000	49.084755441634	28.982648404630	130284850.000000000000	660.000000000000	-1.373675997372	128.610798784315
Armenia	ARM	YR2001	123000.000000000000	15.010269736779	81000000.000000000000	16000000.000000000000	65000000.000000000000	39.664572193652	36.161018391402	179419284.424777000000	710.000000000000	4.027969481091	133.791202508735
Armenia	ARM	YR2002	162000.000000000000	11.611018500228	81000000.000000000000	18000000.000000000000	63000000.000000000000	36.506856403489	35.929211707777	176100733.255114000000	800.000000000000	2.369787812522	136.961770120014
Armenia	ARM	YR2003	206000.000000000000	9.961354444014	90000000.000000000000	17000000.000000000000	73000000.000000000000	36.625920810963	36.470396563637	199325504.045943000000	950.000000000000	4.598515729802	143.259978662797
Armenia	ARM	YR2004	263000.000000000000	17.555167388400	188000000.000000000000	17000000.000000000000	171000000.000000000000	22.677269134526	52.857737834295	324366397.475223000000	1150.000000000000	6.278594106537	152.254691240146
Armenia	ARM	YR2005	319000.000000000000	16.949873623843	240000000.000000000000	20000000.000000000000	220000000.000000000000	22.883218305338	54.618926706097	402741290.948502000000	1470.000000000000	3.208756665549	157.140173793925
Armenia	ARM	YR2006	381000.000000000000	20.328625319700	307000000.000000000000	36000000.000000000000	271000000.000000000000	21.532554712281	56.980337946942	475129487.524005000000	1920.000000000000	4.618012507695	164.396926674342
Armenia	ARM	YR2007	.	19.304801999145	343000000.000000000000	38000000.000000000000	305000000.000000000000	23.298709033264	53.409588537196	570890000.000000000000	2580.000000000000	4.257435737110	171.396020181287
Armenia	ARM	YR2008	.	.	.	.	.	21.777706542719	51.984969359352	635781211.382580000000	3350.000000000000	8.425656546617	185.837260176333
Aruba	ABW	YR1960	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1961	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1962	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1963	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1964	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1965	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1966	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1967	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1968	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1969	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1970	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1971	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1972	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1973	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1974	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1975	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1976	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1977	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1978	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1979	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1980	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1981	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1982	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1983	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1984	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1985	.	.	.	.	.	.	.	.	.	.	.
Aruba	ABW	YR1986	.	.	.	.	.	2.974597104616	77.301283802240	204525139.664804000000	.	.	.
Aruba	ABW	YR1987	.	.	.	.	.	2.626102691699	86.903415516851	246983240.223464000000	.	.	.
Aruba	ABW	YR1988	.	.	.	.	.	2.795929298340	87.180860560614	312905027.932961000000	.	.	.
Aruba	ABW	YR1989	.	.	.	.	.	3.641017173052	90.554821664465	338324022.346369000000	.	.	.
Aruba	ABW	YR1990	.	.	.	.	.	3.331463825014	87.717330342120	398435754.189944000000	.	.	.
Aruba	ABW	YR1991	.	.	.	.	.	8.665221057704	83.760992651488	463743016.759776000000	.	.	84.214500427246
Aruba	ABW	YR1992	.	.	.	.	.	12.389522095581	79.614077184563	558770949.720671000000	.	5.703887939453	89.018005371094
Aruba	ABW	YR1993	.	.	.	.	.	12.597834346505	79.350303951368	588156424.581006000000	14870.000000000000	8.649795532227	96.717880249023
Aruba	ABW	YR1994	.	.	.	.	.	18.083887657059	74.944567627494	604692737.430168000000	15290.000000000000	8.497249603271	104.936233520508
Aruba	ABW	YR1995	619000.000000000000	27.806410004767	554000000.000000000000	33000000.000000000000	521000000.000000000000	7.826164554703	83.151882919864	626033519.553072000000	.	-4.704034328461	100.000000000000
Aruba	ABW	YR1996	641000.000000000000	26.580602006689	666000000.000000000000	46000000.000000000000	620000000.000000000000	8.656849620705	82.515246169865	751173184.357542000000	.	3.217718362808	103.217720031738
Aruba	ABW	YR1997	650000.000000000000	28.533099132726	726000000.000000000000	37000000.000000000000	689000000.000000000000	6.163425213376	86.301944871974	798547486.033520000000	.	2.997853994370	106.312034606934
Aruba	ABW	YR1998	647000.000000000000	38.213373893204	786000000.000000000000	45000000.000000000000	741000000.000000000000	7.196993822050	84.472326603401	877150837.988827000000	.	1.901003718376	108.333030700684
Aruba	ABW	YR1999	683000.000000000000	33.853620744301	783000000.000000000000	53000000.000000000000	730000000.000000000000	8.795130095075	80.497942115453	905814522.766618000000	.	2.262274265289	110.783821105957
Aruba	ABW	YR2000	721000.000000000000	24.095841216282	851000000.000000000000	36000000.000000000000	815000000.000000000000	7.920168486352	82.134393106430	991464285.091169000000	.	4.048300743103	115.268684387207
Aruba	ABW	YR2001	691000.000000000000	24.214758425081	826000000.000000000000	4000000.000000000000	822000000.000000000000	4.908851177675	84.339370220078	974869313.628652000000	.	2.876975774765	118.584938049316
Aruba	ABW	YR2002	643000.000000000000	33.553952204767	835000000.000000000000	1000000.000000000000	834000000.000000000000	3.312973426626	84.853809264143	983062429.273432000000	.	3.310847520828	122.511100769043
Aruba	ABW	YR2003	642000.000000000000	27.719945021719	859100000.000000000000	100000.000000000000	859000000.000000000000	3.436180801074	83.146609809995	1033093285.099930000000	.	1.563898086548	124.427047729492
